Customer_ID,Recency_Days,Frequency,Monetary,Avg_Order_Value,Total_Quantity,Unique_Products,Tenure_Days,Repeat_Purchase_90d
15194,34,24,8874.53,369.77208333333334,6502,227,610,1
15196,340,2,313.7,156.85,130,34,293,0
15197,160,5,1571.1499999999999,314.23,791,35,475,1
15198,0,5,571.35,114.27000000000001,327,28,597,0
15199,2,9,2821.4500000000003,313.49444444444447,803,17,480,1
15200,402,1,549.0500000000001,549.0500000000001,195,30,0,0
15201,34,6,1539.67,256.6116666666667,1364,38,484,1
15202,328,3,6001.49,2000.4966666666667,3,1,0,0
15203,13,13,3900.7,300.05384615384617,3768,141,625,1
15204,265,1,316.58,316.58,258,9,0,0
15205,35,1,476.29999999999995,476.29999999999995,196,24,0,1
15206,7,3,236.70000000000002,78.90000000000002,90,3,176,1
15207,324,3,683.92,227.97333333333333,428,19,130,0
15208,71,3,423.92,141.30666666666667,194,19,260,1
15209,638,1,178.98000000000002,178.98000000000002,94,13,0,0
15210,133,3,1176.19,392.06333333333333,841,66,350,0
15211,273,1,383.07,383.07,117,23,0,1
15212,149,2,208.28,104.13999999999999,84,7,135,0
15213,226,2,328.35,164.17499999999998,272,22,11,0
15214,91,2,651.63,325.81500000000005,556,46,58,1
15215,4,5,1987.53,397.506,643,71,516,1
15216,526,1,389.49,389.49,189,22,0,1
15217,471,1,426.24,426.24,190,28,0,0
15218,24,19,9577.29,504.06789473684216,5459,132,566,1
15219,84,2,685.45,342.725,271,26,472,0
15220,23,5,1284.05,256.81,1137,84,165,1
15221,274,4,2062.2,515.55,244,21,271,0
15222,226,11,3550.91,322.81,4458,98,404,0
15223,133,5,1417.95,283.59000000000003,385,26,509,0
15224,266,5,871.36,174.272,443,24,334,0
15225,142,1,409.40000000000003,409.40000000000003,226,23,0,0
15226,218,1,154.41,154.41,71,8,0,0
15227,123,7,2145.91,306.5585714285715,1056,79,418,1
15228,37,5,4417.59,883.518,2625,163,370,1
15229,494,1,160.5,160.5,114,9,0,0
15230,147,2,429.6,214.8,351,23,1,0
15231,529,1,250.26000000000002,250.26000000000002,190,14,0,0
15232,21,2,612.06,306.03,686,26,27,0
15233,309,1,59.400000000000006,59.400000000000006,12,1,0,0
15234,184,1,197.0,197.0,196,14,0,0
15235,125,16,2772.76,173.2975,1676,161,170,0
15236,206,1,321.05,321.05,269,15,0,0
15237,111,2,1093.65,546.825,798,74,23,1
15238,3,2,772.78,386.39,577,37,88,1
15240,99,10,3798.79,379.879,2600,108,542,1
15241,35,9,2638.58,293.17555555555555,3068,112,527,1
15242,330,1,302.04,302.04,196,4,0,0
15243,343,1,610.6,610.6,358,39,0,1
15244,156,2,578.45,289.225,307,28,418,1
15245,42,8,4610.84,576.355,3021,72,461,0
15246,146,3,780.4,260.1333333333333,359,45,317,0
15247,30,3,976.06,325.3533333333333,514,13,414,0
15248,319,3,1893.93,631.3100000000001,1065,103,122,0
15249,15,15,7934.570000000001,528.9713333333333,4325,272,515,1
15250,548,1,60.0,60.0,48,3,0,0
15251,14,17,17291.670000000002,1017.1570588235295,10513,154,572,1
15252,91,4,1663.18,415.79499999999996,1007,82,428,1
15253,77,4,1310.74,327.685,933,67,417,1
15254,35,3,1088.35,362.7833333333333,711,64,433,0
15255,304,8,2815.17,351.89625,1725,101,340,1
15256,56,2,170.4,85.2,92,6,413,0
15257,191,2,685.9,342.95,71,11,130,0
15258,76,2,623.16,311.58000000000004,142,32,48,0
15259,420,4,1182.3799999999999,295.59499999999997,631,50,169,0
15260,8,25,8767.73,350.7092,4468,186,633,0
15261,43,4,1508.0,377.0,806,87,299,0
15262,231,3,418.82,139.60666666666668,218,22,164,0
15263,14,1,156.51,156.51,89,12,0,0
15264,438,1,454.66,454.66,178,32,0,1
15265,59,4,3345.64,836.41,1570,179,586,0
15266,246,5,852.21,170.442,236,38,363,0
15267,63,2,1407.76,703.88,704,7,27,1
15268,386,3,961.9000000000001,320.6333333333334,428,21,126,0
15269,288,2,816.5600000000001,408.28,346,32,10,1
15270,25,19,7995.66,420.82421052631577,3506,66,604,1
15271,2,19,3627.78,190.93578947368422,1947,314,396,1
15272,358,4,1309.01,327.2525,355,209,213,1
15273,507,1,228.96,228.96,216,1,0,0
15276,302,3,491.17,163.72333333333333,256,115,40,1
15277,333,1,220.44,220.44,168,14,0,1
15278,469,4,496.16,124.04,458,29,103,0
15279,262,5,1580.54,316.108,802,74,321,0
15280,80,3,397.52,132.50666666666666,507,48,399,0
15281,44,15,8403.2,560.2133333333334,5150,421,290,1
15282,478,1,348.59,348.59,395,27,0,0
15283,298,3,148.32999999999998,49.44333333333333,27,9,127,0
15284,408,1,24.75,24.75,5,1,0,0
15285,315,1,94.92,94.92,120,6,0,0
15287,287,3,369.34000000000003,123.11333333333334,577,13,357,1
15288,63,9,3415.2200000000003,379.4688888888889,1282,124,509,1
15289,45,4,1351.29,337.8225,1387,65,483,1
15290,11,20,5945.65,297.2825,3789,66,550,1
15291,2,37,12534.48,338.7697297297297,4259,112,641,1
15292,109,1,178.39,178.39,55,24,0,0
15293,573,1,247.5,247.5,178,19,0,0
15294,318,1,233.35,233.35,97,15,0,0
15295,562,1,207.04,207.04,139,50,0,0
15296,17,11,9249.66,840.8781818181818,4961,334,578,1
15298,0,18,7620.09,423.33833333333337,5004,180,638,1
15299,72,8,4684.53,585.56625,2986,7,532,1
15301,21,14,5587.12,399.08,3010,202,336,1
15302,638,1,308.0,308.0,102,15,0,0
15303,198,3,1224.18,408.06,514,63,393,0
15304,72,7,593.9,84.84285714285714,82,8,256,1
15305,463,1,93.6,93.6,40,5,0,0
15306,0,8,2967.4500000000003,370.93125000000003,2776,99,566,1
15307,3,1,205.3,205.3,37,12,0,0
15308,182,1,310.47,310.47,175,19,0,0
15309,518,4,797.96,199.49,440,49,124,0
15310,386,1,1634.64,1634.64,1476,45,0,0
15311,2,182,100354.42,551.3979120879121,61466,779,644,1
15312,11,11,2800.14,254.5581818181818,1587,111,620,1
15313,18,1,52.0,52.0,25,1,0,0
15314,107,3,820.45,273.48333333333335,750,49,228,0
15315,24,1,233.54,233.54,262,16,0,1
15316,234,1,165.0,165.0,100,1,0,0
15317,585,1,129.75,129.75,45,5,0,0
15319,191,1,204.5,204.5,175,16,0,0
15321,199,10,5120.89,512.0889999999999,3017,206,383,1
15322,384,1,711.18,711.18,555,41,0,1
15323,470,3,434.6,144.86666666666667,188,29,99,0
15324,609,1,140.22000000000003,140.22000000000003,74,8,0,0
15325,11,8,1601.46,200.1825,1382,164,557,0
15326,241,5,1700.52,340.104,1351,94,404,0
15328,315,1,107.24,107.24,88,8,0,0
15329,42,10,2663.13,266.313,1117,91,591,1
15331,407,3,767.91,255.97000000000003,701,41,109,0
15332,274,6,4892.68,815.4466666666667,2306,113,147,0
15333,116,1,1028.56,1028.56,344,16,0,0
15334,64,3,350.82,116.94,273,67,16,0
15336,309,1,240.5,240.5,84,15,0,0
15337,319,1,373.02,373.02,200,21,0,0
15338,585,1,277.93,277.93,148,56,0,0
15339,226,6,1504.85,250.8083333333333,881,134,350,1
15340,469,1,105.5,105.5,76,7,0,0
15341,357,1,382.2,382.2,196,7,0,1
15342,37,1,406.09000000000003,406.09000000000003,283,24,0,0
15346,240,3,596.12,198.70666666666668,260,36,98,0
15347,274,4,1162.0,290.5,542,29,71,0
15349,66,2,463.91,231.95499999999998,321,65,29,0
15350,281,2,547.6,273.8,272,26,9,0
15351,277,4,1770.23,442.5575,737,103,62,1
15352,456,1,111.15,111.15,40,34,0,0
15353,162,7,2794.47,399.21,1391,274,483,0
15354,511,3,284.4,94.8,3,1,0,0
15356,13,11,2752.71,250.24636363636364,1604,276,317,1
15358,28,35,13718.47,391.9562857142857,12785,320,612,1
15359,570,8,181.35,22.66875,145,10,30,0
15361,269,4,689.07,172.2675,373,10,181,0
15362,356,2,613.08,306.53999999999996,368,38,290,0
15363,280,2,678.11,339.055,383,32,120,0
15364,3,2,913.19,456.595,493,29,158,0
15365,4,8,3204.09,400.51125,1451,105,576,1
15366,266,6,1892.1100000000001,315.35166666666663,1887,68,293,1
15367,153,9,4619.92,513.3244444444445,2637,191,483,1
15368,302,1,275.8,275.8,176,4,0,1
15369,400,11,6251.26,568.2963636363637,3288,44,239,0
15370,49,5,2866.42,573.284,1178,82,269,1
15371,570,1,59.400000000000006,59.400000000000006,12,1,0,0
15372,45,8,6017.0599999999995,752.1324999999999,6410,45,526,0
15373,23,14,2355.53,168.25214285714287,580,98,470,1
15374,36,2,307.32,153.66,290,8,495,0
15375,598,1,60.959999999999994,60.959999999999994,84,6,0,0
15376,25,2,977.22,488.61,533,94,105,1
15377,290,4,1211.75,302.9375,253,15,32,0
15378,370,2,246.5,123.25,130,8,39,0
15379,77,8,4877.84,609.73,3000,177,231,0
15380,49,8,2141.26,267.6575,794,22,597,1
15381,121,5,1890.57,378.114,802,20,369,0
15382,92,10,9904.960000000001,990.4959999999999,6794,243,550,1
15384,77,4,2027.79,506.9475,1767,83,422,0
15385,300,2,625.2,312.6,267,8,284,1
15386,94,1,394.14,394.14,446,31,0,0
15387,400,1,468.65,468.65,335,20,0,0
15388,178,1,140.54,140.54,88,10,0,0
15389,80,5,2733.8,546.76,3940,2,509,0
15390,304,2,1216.66,608.33,894,77,12,0
15391,492,1,289.87,289.87,109,12,0,0
15392,268,4,1715.07,428.7675,1269,54,71,1
15393,189,4,783.58,195.895,322,35,442,1
15394,112,9,4539.7,504.4111111111111,2008,119,519,1
15395,233,1,107.45,107.45,17,7,0,0
15396,20,2,796.38,398.19000000000005,278,16,471,0
15397,197,1,94.0,94.0,20,6,0,0
15400,0,8,1302.3,162.7875,662,16,468,0
15401,360,2,216.95,108.475,93,14,116,0
15402,56,6,1830.54,305.09000000000003,2034,79,443,0
15403,399,2,170.88,85.44,492,6,238,0
15404,283,1,257.06,257.06,334,16,0,0
15405,97,2,659.84,329.92,348,29,386,0
15406,209,3,717.45,239.14999999999998,423,101,152,1
15407,91,3,740.73,246.91,329,62,121,1
15408,172,1,267.18,267.18,106,34,0,0
15409,629,1,131.25,131.25,59,9,0,0
15410,7,9,4324.29,480.4766666666667,1751,75,500,1
15411,32,2,382.21000000000004,191.10500000000002,155,22,58,1
15412,79,1,190.53,190.53,108,10,0,0
15413,599,5,6798.72,1359.7440000000001,2694,20,47,0
15414,150,1,36.2,36.2,12,5,0,1
15415,221,1,559.61,559.61,551,46,0,0
15416,63,6,3732.83,622.1383333333333,2028,161,521,1
15418,333,2,449.42,224.71,264,64,161,0
15420,342,6,743.0,123.83333333333333,844,52,300,0
15421,123,9,3594.34,399.37111111111113,1806,170,516,1
15422,231,7,1619.97,231.42428571428573,710,80,347,0
15423,489,2,223.39000000000001,111.69500000000001,97,12,39,1
15424,162,3,597.78,199.26,873,33,208,0
15425,308,4,1941.1200000000001,485.28,1041,114,263,0
15426,165,6,1386.41,231.0683333333333,640,218,329,1
15428,295,3,668.97,222.99,245,35,334,1
15430,375,2,954.75,477.375,309,36,60,0
15431,410,1,153.24,153.24,84,2,0,0
15432,449,1,149.57,149.57,27,6,0,1
15433,121,2,533.3,266.65,534,40,53,0
15434,15,9,2112.86,234.76222222222225,1255,79,577,1
15436,142,1,484.1,484.1,246,124,0,1
15437,170,2,393.45,196.72500000000002,177,56,378,0
15438,39,1,156.57999999999998,156.57999999999998,59,25,0,0
15439,312,4,1269.05,317.26250000000005,572,49,248,0
15440,44,2,237.66,118.83,125,25,72,1
15441,304,3,1254.21,418.07,587,45,334,0
15442,156,1,594.0,594.0,120,2,0,0
15443,17,9,2585.44,287.2711111111111,1407,263,533,1
15445,172,2,284.5,142.25,118,12,326,0
15446,284,3,399.75,133.25,265,90,349,0
15447,238,5,492.88,98.576,228,27,294,0
15448,220,2,788.8100000000001,394.405,487,49,361,0
15449,93,2,647.7,323.85,516,30,76,1
15451,342,2,226.86,113.43,76,56,164,0
15452,172,4,1493.63,373.4075,941,148,247,1
15453,0,4,701.2,175.3,357,102,95,1
15454,270,2,305.99,152.995,146,35,256,0
15455,505,1,38.25,38.25,3,2,0,0
15456,191,10,2091.52,209.152,2727,128,448,0
15457,170,1,237.07,237.07,132,56,0,0
15458,310,1,208.8,208.8,144,6,0,1
15459,325,2,202.83,101.415,121,6,80,0
15460,262,1,214.26,214.26,107,53,0,0
15461,368,2,429.7,214.85,230,1,170,0
15462,2,4,737.05,184.2625,495,32,351,0
15464,246,1,1044.65,1044.65,348,155,0,0
15465,46,29,10737.91,370.2727586206897,2287,94,591,1
15466,297,3,1225.93,408.6433333333334,695,172,347,1
15467,53,2,402.56,201.28,235,36,7,1
15468,300,1,962.97,962.97,1245,56,0,1
15469,28,2,640.0,320.0,262,30,318,1
15470,483,1,63.419999999999995,63.419999999999995,232,4,0,0
15471,288,2,837.53,418.765,414,67,170,1
15472,21,1,371.56,371.56,251,76,0,0
15473,352,1,274.8,274.8,104,3,0,1
15474,503,1,150.35,150.35,55,19,0,0
15476,288,4,2209.98,552.495,1174,67,62,0
15477,557,1,368.4,368.4,216,2,0,0
15478,483,1,583.5600000000001,583.5600000000001,319,24,0,1
15479,641,1,147.4,147.4,38,9,0,0
15480,24,5,6279.0,1255.8,1852,199,559,0
15481,309,1,1993.34,1993.34,1450,38,0,0
15482,73,11,5465.9,496.9,2187,46,571,1
15483,69,10,817.82,81.782,905,216,522,0
15484,448,2,1061.69,530.845,924,53,194,1
15485,244,6,3514.55,585.7583333333333,1450,56,401,1
15486,435,1,102.0,102.0,40,1,0,0
15487,587,1,231.32,231.32,144,14,0,0
15488,0,5,431.92,86.384,251,10,490,0
15489,119,6,1633.5900000000001,272.26500000000004,876,66,481,1
15490,338,1,210.85,210.85,82,22,0,0
15491,3,6,3100.09,516.6816666666667,1646,108,140,0
15493,57,7,3455.2200000000003,493.6028571428571,1013,242,505,1
15494,29,4,3541.9,885.475,2984,275,607,1
15495,287,1,246.5,246.5,194,20,0,0
15496,539,1,146.14,146.14,98,22,0,0
15497,227,8,8365.79,1045.7237499999999,2841,65,401,1
15498,28,36,20782.83,577.3008333333333,10554,537,602,1
15499,631,1,158.65,158.65,59,40,0,0
15501,312,2,399.95,199.975,205,64,10,0
15502,31,7,8574.47,1224.9242857142856,5084,216,431,1
15503,270,2,257.3,128.65,130,112,363,0
15504,428,3,349.87,116.62333333333333,108,33,144,1
15505,21,3,2091.14,697.0466666666667,964,36,41,1
15506,46,4,1267.02,316.755,939,114,338,1
15507,79,1,475.86,475.86,160,41,0,0
15508,97,6,1000.27,166.71166666666667,440,78,46,0
15509,288,1,152.41,152.41,58,26,0,0
15510,238,1,250.0,250.0,2,1,0,0
15512,63,4,331.58,82.89500000000001,235,29,520,0
15513,2,33,23030.97,697.9081818181819,9192,258,600,1
15514,133,13,4870.28,374.63692307692304,3173,129,509,1
15515,295,1,171.81,171.81,131,7,0,0
15517,141,1,267.03,267.03,293,27,0,0
15518,32,14,3872.3,276.59285714285716,2664,241,595,1
15519,291,2,344.61,172.305,116,34,63,0
15521,2,15,6424.82,428.3213333333333,4141,183,608,1
15523,296,15,16847.18,1123.1453333333334,15501,63,349,1
15524,514,1,151.4,151.4,24,8,0,1
15525,281,2,430.78000000000003,215.39,253,66,9,1
15527,52,20,4457.15,222.8575,1729,170,579,1
15528,162,1,229.33,229.33,123,26,0,0
15529,50,9,3208.29,356.4766666666667,2841,333,251,1
15530,57,4,1475.06,368.765,1044,98,363,1
15532,39,9,3388.61,376.51222222222225,1193,386,417,1
15534,633,1,162.25,162.25,63,8,0,0
15535,81,6,1044.37,174.06166666666664,314,88,275,0
15536,317,1,259.09,259.09,242,16,0,0
15537,71,1,110.92,110.92,29,24,0,0
15538,445,6,3358.4,559.7333333333333,1016,3,125,0
15540,283,1,247.38,247.38,244,16,0,1
15541,22,1,85.13000000000001,85.13000000000001,49,29,0,0
15542,420,3,855.71,285.2366666666667,418,212,225,0
15543,196,2,242.26,121.13,167,50,171,0
15544,27,18,7033.55,390.7527777777778,5848,154,560,1
15545,279,1,135.32999999999998,135.32999999999998,75,31,0,1
15546,514,2,1079.1000000000001,539.5500000000001,198,6,0,0
15547,18,20,7891.61,394.5805,5120,473,623,1
15548,503,1,158.09,158.09,64,23,0,0
15549,65,7,2272.58,324.6542857142857,898,129,539,1
15550,14,11,2068.7,188.0636363636364,1096,160,630,1
15551,302,6,1243.75,207.29166666666666,578,95,155,1
15552,125,2,252.52,126.26,166,29,405,0
15554,185,1,217.2,217.2,74,14,0,0
15555,11,30,9258.68,308.6226666666667,6512,550,630,1
15558,547,1,202.68,202.68,73,23,0,0
15559,476,1,1109.4,1109.4,526,62,0,0
15560,305,2,153.52,76.76,72,10,0,0
15561,57,7,1583.47,226.21,1162,55,513,1
15562,259,3,671.4300000000001,223.81000000000003,560,32,374,0
15563,108,5,2194.64,438.928,2246,151,480,1
15564,371,2,70.74000000000001,35.370000000000005,42,4,212,0
15566,300,2,227.87,113.935,153,9,331,0
15569,11,10,3583.45,358.345,1734,123,545,0
15570,49,22,7397.65,336.2568181818182,3151,405,479,1
15571,294,10,3241.92,324.192,2147,410,347,1
15572,17,7,2984.57,426.3671428571429,1563,204,494,1
15573,526,3,597.23,199.07666666666668,415,104,110,1
15574,85,6,1101.44,183.57333333333335,750,191,286,0
15575,527,1,30.1,30.1,6,3,0,0
15577,59,5,396.03,79.20599999999999,120,58,575,0
15578,70,1,127.1,127.1,52,13,0,0
15579,221,4,1118.38,279.595,651,125,118,1
15580,284,8,1375.39,171.92375,955,150,293,0
15581,28,38,7480.4,196.85263157894735,3028,542,616,0
15582,8,2,541.51,270.755,407,33,120,1
15583,284,1,95.96,95.96,56,37,0,0
15584,70,3,697.74,232.58,218,125,508,1
15585,84,1,455.3,455.3,320,31,0,0
15586,500,3,1139.1000000000001,379.70000000000005,1338,30,108,0
15587,50,5,1065.24,213.048,372,3,349,1
15588,585,1,579.6,579.6,96,4,0,0
15589,163,3,478.53,159.51,243,28,54,0
15590,290,5,1496.6,299.32,832,75,224,0
15591,490,3,217.9,72.63333333333334,58,6,91,0
15594,1,2,788.22,394.11,464,43,141,1
15595,395,1,357.59999999999997,357.59999999999997,144,4,0,0
15596,8,9,2727.72,303.08,1208,82,398,0
15597,483,1,238.8,238.8,114,15,0,1
15598,335,1,307.34,307.34,244,22,0,1
15599,112,2,937.15,468.575,741,58,241,1
15600,336,4,1199.31,299.8275,657,55,165,0
15601,30,27,13000.64,481.50518518518516,9415,286,615,1
15602,108,12,2383.04,198.58666666666667,1500,53,537,1
15603,556,1,40.0,40.0,32,2,0,1
15605,160,7,1233.9,176.27142857142857,466,59,441,1
15606,27,16,4750.21,296.888125,1485,78,528,1
15607,244,9,1708.97,189.88555555555556,1470,95,364,0
15608,28,2,977.98,488.99,778,57,294,1
15609,92,1,298.48,298.48,148,16,0,0
15611,11,21,2352.97,112.04619047619049,500,37,579,1
15613,518,1,433.71999999999997,433.71999999999997,700,27,0,0
15614,345,4,3147.36,786.84,1632,73,188,0
15615,13,43,18342.08,426.56000000000006,10419,268,631,1
15616,346,1,317.11,317.11,137,13,0,0
15617,304,3,828.5500000000001,276.18333333333334,485,41,111,0
15618,0,3,419.041,139.68033333333332,215,22,44,1
15620,128,3,1264.19,421.3966666666667,934,84,188,1
15622,105,13,6745.05,518.85,3642,296,448,1
15623,49,8,2437.05,304.63125,1087,91,588,0
15624,24,4,588.13,147.0325,357,26,139,0
15625,11,9,3236.4,359.6,3020,106,438,0
15626,237,2,673.6,336.8,684,50,91,1
15627,365,2,566.9,283.45000000000005,344,23,65,0
15628,6,13,4088.2400000000002,314.48,2733,113,627,1
15629,358,4,2240.9,560.225,1518,39,82,0
15630,112,2,691.91,345.95500000000004,467,41,439,1
15631,550,1,596.67,596.67,525,39,0,0
15632,29,6,2351.84,391.97333333333336,1304,76,153,1
15633,417,13,4335.96,333.5353846153846,2048,77,221,0
15634,291,1,311.1,311.1,128,19,0,1
15635,303,1,100.35,100.35,5,2,0,0
15636,190,3,1026.52,342.17333333333335,358,28,287,1
15637,321,4,574.23,143.5575,523,23,310,1
15638,286,6,2265.2,377.5333333333333,1134,20,231,0
15639,42,3,1065.08,355.02666666666664,849,61,471,0
15640,29,25,19914.94,796.5975999999999,10429,261,603,1
15641,13,12,5345.55,445.46250000000003,4422,249,627,0
15642,637,1,105.78,105.78,270,6,0,0
15643,99,3,664.0,221.33333333333334,246,31,90,0
15644,74,4,803.54,200.885,550,166,94,0
15645,322,2,443.16,221.58,140,16,11,1
15646,65,5,784.8100000000001,156.96200000000002,821,65,252,0
15647,323,1,169.0,169.0,124,11,0,0
15648,112,2,639.5,319.75,218,23,62,0
15649,244,4,1660.35,415.0875,365,8,50,0
15650,429,2,553.88,276.94,210,33,106,0
15651,168,3,840.08,280.02666666666664,630,44,335,1
15652,295,4,1068.2,267.05,449,76,97,1
15653,0,2,877.44,438.72,1200,4,23,0
15655,151,1,560.6700000000001,560.6700000000001,324,34,0,0
15656,86,3,563.63,187.87666666666667,202,34,105,1
15658,98,8,2117.27,264.65875,627,79,546,0
15659,294,2,226.04,113.02,50,8,266,1
15660,43,12,1887.17,157.26416666666668,1311,57,536,1
15661,225,8,1215.95,151.99374999999998,779,27,261,0
15662,569,2,283.73,141.865,145,12,77,0
15663,14,1,138.14,138.14,106,9,0,0
15664,357,3,867.6,289.2,373,46,200,1
15665,76,5,3987.07,797.414,2777,163,466,0
15666,380,2,632.94,316.47,469,62,23,0
15668,125,1,76.32000000000001,76.32000000000001,72,1,0,0
15669,11,3,565.54,188.51333333333332,262,29,160,1
15670,204,2,325.2,162.60000000000002,132,19,259,0
15671,2,5,1972.89,394.57800000000003,1185,47,176,1
15672,633,1,45.300000000000004,45.300000000000004,10,3,0,0
15673,64,8,5492.79,686.59875,2854,153,498,1
15674,121,12,5881.29,490.1075,2999,219,517,1
15675,63,3,443.74,147.91333333333333,582,28,249,1
15676,191,1,897.8,897.8,555,61,0,1
15677,329,2,648.4,324.2,356,32,42,1
15678,303,2,1473.24,736.62,838,67,127,1
15679,62,2,260.26,130.13,398,18,28,1
15680,274,8,3173.9,396.7375,2122,128,371,1
15681,91,12,2266.76,188.89666666666668,1026,40,381,1
15682,507,2,318.24,159.12,222,25,88,0
15683,25,2,524.54,262.27,332,25,356,0
15684,455,3,173.95,57.98333333333333,77,9,188,0
15685,358,1,55.980000000000004,55.980000000000004,36,17,0,0
15686,328,1,90.0,90.0,72,1,0,0
15687,94,5,1679.45,335.89,657,69,143,1
15688,326,1,190.57,190.57,95,26,0,0
15689,27,3,521.03,173.67666666666665,207,20,497,0
15690,8,1,111.0,111.0,204,8,0,1
15691,160,4,571.3,142.825,212,12,480,0
15693,567,1,37.5,37.5,30,1,0,0
15694,84,19,6804.86,358.1505263157895,1529,46,556,1
15695,174,4,1131.04,282.76,484,55,414,0
15696,128,11,2800.06,254.55090909090907,1088,116,463,1
15697,597,1,246.75,246.75,127,14,0,0
15698,532,1,46.2,46.2,60,2,0,0
15700,80,2,696.68,348.34,357,85,1,0
15701,18,1,853.9,853.9,472,119,0,1
15702,384,2,140.39,70.195,103,30,205,0
15703,172,1,211.5,211.5,66,5,0,0
15704,48,6,3734.6600000000003,622.4433333333334,1709,129,442,0
15705,109,1,143.1,143.1,62,6,0,0
15706,24,1,450.05,450.05,160,29,0,1
15708,46,8,3241.2400000000002,405.15500000000003,1237,114,287,1
15709,191,2,327.85,163.925,169,26,305,0
15710,325,1,898.87,898.87,641,110,0,0
15711,464,2,420.25,210.125,199,25,128,0
15712,17,10,3166.36,316.636,1162,79,629,1
15713,51,4,839.64,209.91000000000003,451,48,580,0
15714,361,3,453.93,151.31,175,14,102,1
15715,463,5,658.02,131.60399999999998,246,33,63,0
15716,53,11,2485.26,225.9327272727273,1379,188,586,0
15717,142,5,607.0,121.4,224,17,358,0
15718,448,1,293.79,293.79,95,18,0,0
15719,7,29,9227.87,318.20241379310346,4811,415,638,1
15720,458,1,140.49,140.49,46,25,0,1
15722,16,9,4436.24,492.91555555555556,1846,84,531,1
15723,272,4,930.7,232.675,427,108,209,0
15724,109,3,310.85,103.61666666666667,117,17,199,0
15726,298,1,321.91,321.91,123,23,0,0
15727,15,14,8802.04,628.7171428571429,5470,407,577,1
15728,287,2,544.6,272.3,132,10,64,0
15729,120,3,192.55,64.18333333333334,47,10,190,0
15730,0,4,1382.92,345.73,861,81,339,1
15731,461,1,125.3,125.3,122,8,0,0
15732,120,10,1543.97,154.397,1264,53,461,0
15733,190,1,162.3,162.3,62,10,0,0
15734,22,4,2263.3,565.825,516,36,432,0
15735,329,1,327.68,327.68,206,19,0,0
15736,343,2,1767.1200000000001,883.56,1208,95,0,0
15737,55,5,880.9300000000001,176.186,443,43,95,1
15738,4,38,12084.35,318.0092105263158,8405,70,632,1
15741,366,2,208.62,104.31,70,11,160,0
15742,527,1,156.87,156.87,51,41,0,0
15743,21,2,434.05,217.025,119,31,71,1
15745,144,1,302.85,302.85,127,18,0,1
15746,42,1,196.88,196.88,178,28,0,0
15747,28,8,2078.54,259.8175,1159,95,570,1
15748,357,2,465.45,232.725,211,16,0,1
15749,143,3,44534.3,14844.766666666668,18028,5,97,0
15750,78,14,5098.121,364.1515,3551,328,567,1
15751,368,11,1380.44,125.49454545454546,443,90,272,0
15752,1,8,3391.68,423.96,2489,332,364,1
15753,212,1,79.2,79.2,144,1,0,0
15754,154,7,2670.84,381.5485714285714,1599,96,408,1
15755,16,14,4773.7,340.9785714285714,3231,230,627,1
15756,60,3,359.89,119.96333333333332,166,118,96,1
15757,125,5,2487.3,497.46000000000004,1433,140,329,1
15759,126,7,830.9300000000001,118.70428571428572,523,10,519,0
15760,538,2,13916.34,6958.17,2,1,0,0
15761,350,1,143.05,143.05,31,5,0,0
15764,15,7,4499.7300000000005,642.8185714285713,2943,187,371,1
15765,574,1,370.63,370.63,335,25,0,0
15766,364,2,516.0,258.0,164,15,225,1
15768,23,34,15308.89,450.2614705882353,4215,437,620,0
15769,9,39,74223.52,1903.1671794871795,41536,19,627,1
15770,520,1,321.45,321.45,67,18,0,0
15771,512,3,1006.54,335.5133333333333,512,26,89,0
15772,326,1,280.88,280.88,110,16,0,0
15773,317,1,138.84,138.84,99,37,0,1
15774,326,5,1017.5400000000001,203.508,378,69,238,1
15775,153,2,150.5,75.25,260,9,386,0
15776,41,1,241.62,241.62,138,18,0,0
15777,149,7,1762.6100000000001,251.8014285714286,599,29,327,0
15778,339,1,307.95000000000005,307.95000000000005,101,17,0,0
15779,371,2,124.08000000000001,62.04,20,8,69,0
15780,91,3,475.28000000000003,158.42666666666668,220,26,174,0
15781,45,2,211.3,105.65,66,11,168,1
15782,338,1,1399.36,1399.36,980,18,0,1
15784,375,2,848.33,424.16499999999996,381,33,204,0
15785,65,15,5306.79,353.786,3878,88,566,1
15786,22,3,6730.26,2243.42,4903,267,422,1
15788,416,1,221.83,221.83,115,14,0,0
15789,266,6,1962.01,327.00166666666667,2499,110,265,0
15791,112,4,3218.89,804.7225,1797,112,437,1
15792,307,2,933.84,466.92,606,57,218,0
15793,176,6,1740.6,290.1,1324,9,469,1
15794,644,2,777.0,388.5,288,15,0,0
15795,57,8,1979.8700000000001,247.48375,1411,111,540,0
15796,17,14,4035.79,288.2707142857143,1401,133,509,1
15797,21,6,2821.08,470.18,1281,12,568,0
15798,400,3,1535.37,511.78999999999996,915,73,188,0
15799,93,3,1018.44,339.48,925,91,233,1
15800,15,7,1227.07,175.29571428571427,575,198,511,0
15801,17,1,137.22,137.22,70,9,0,1
15802,50,1,451.42,451.42,1,1,0,0
15803,353,3,1513.84,504.6133333333333,740,42,230,1
15804,2,5,2554.84,510.968,1492,130,104,1
15805,14,24,8209.25,342.0520833333333,5111,278,623,1
15806,65,2,521.88,260.94,413,19,119,1
15807,316,2,913.62,456.81,1102,40,257,1
